Data_Venda;Nome_Cliente;Cidade;Produto;Quantidade;Valor_Unitario;Valor_Total
2025-02-13;Ravi Lucca Garcia;da Costa;Notebook;3;105.05;315.15
2024-03-31;Lavínia Duarte;Correia de Minas;Monitor;5;1457.27;7286.35
2025-06-21;Pietra Aragão;Cardoso;Smartphone;10;1145.97;11459.7
2025-07-24;Ana Lívia Ferreira;Jesus da Prata;Smartphone;3;1419.61;4258.83
2024-04-03;Sophia Dias;Duarte;Monitor;8;2630.35;21042.8
2025-04-05;Alexia Moraes;da Cruz;Smartphone;1;2790.94;2790.94
2025-07-21;Sr. Liam da Rosa;da Conceição;Teclado;6;1657.15;9942.9
2025-09-27;Cauã Martins;Dias;Notebook;9;1803.31;16229.79
2025-09-27;Léo Pinto;Cardoso;Notebook;3;404.61;1213.83
2025-05-05;Léo Pimenta;Cassiano;Teclado;1;866.21;866.21
2024-11-28;Catarina Silveira;Rios;Smartphone;7;1339.76;9378.32
2024-08-11;Apollo Moura;da Cruz;Teclado;4;1877.23;7508.92
2025-03-10;Dr. Isaac Casa Grande;Aparecida;Mouse;8;1517.52;12140.16
2025-06-16;Sra. Eloah Barbosa;Cirino;Teclado;10;1379.21;13792.1
2024-07-25;Ravi Lucca Peixoto;Andrade do Oeste;Notebook;6;2614.36;15686.16
2024-11-07;Sara Macedo;Pastor;Notebook;8;1069.41;8555.28
2025-04-02;Dr. Dante das Neves;da Paz;Smartphone;8;695.04;5560.32
2024-08-22;Léo Sousa;Almeida da Prata;Teclado;1;1150.99;1150.99
2023-11-22;Isaque Araújo;Abreu;Smartphone;2;2752.53;5505.06
2025-03-04;Ayla Machado;Caldeira de Costela;Smartphone;10;1319.91;13199.1
2025-05-12;Ana Lívia Brito;Macedo;Smartphone;5;2649.14;13245.7
2025-05-25;João Guilherme Andrade;Ferreira de das Neves;Smartphone;7;116.41;814.87
2025-05-16;Maria Luiza Monteiro;Moreira Paulista;Teclado;3;1915.08;5745.24
2024-08-06;Ana Cecília Mendes;Pereira de Barbosa;Mouse;4;2238.25;8953.0
2024-02-05;João Pedro da Mota;Mendes;Teclado;10;1077.44;10774.4
2024-10-08;Heloísa Peixoto;Santos de Sá;Notebook;6;2729.68;16378.08
2025-03-10;Joaquim Montenegro;Brito;Notebook;10;1798.91;17989.1
2024-06-19;Lavínia Vieira;Novais;Teclado;6;1757.47;10544.82
2023-12-03;Eduardo Melo;Sampaio;Notebook;4;2842.03;11368.12
2025-05-29;Ágatha Silva;Andrade das Flores;Teclado;8;2834.79;22678.32
2023-12-08;Stephany Macedo;Vieira de Cirino;Monitor;10;2201.42;22014.2
2025-07-03;Mathias Silva;Moraes;Smartphone;5;213.73;1068.65
2024-02-08;João Guilherme Martins;Cavalcanti do Sul;Teclado;6;1958.44;11750.64
2025-05-03;Arthur Miguel Pinto;Cavalcanti;Monitor;5;1215.45;6077.25
2024-06-15;Maria Eduarda Sousa;Rezende da Prata;Monitor;3;431.45;1294.35
2025-09-24;Srta. Maria Flor Souza;da Rocha de Dias;Monitor;10;1113.27;11132.7
2024-03-29;Dra. Milena Cirino;Vieira;Teclado;5;1603.35;8016.75
2025-10-12;João Gabriel Macedo;da Mata do Oeste;Notebook;6;1531.3;9187.8
2025-06-18;Sofia Albuquerque;Caldeira de Goiás;Smartphone;2;1054.81;2109.62
2024-09-28;Ana Beatriz Cardoso;da Paz das Pedras;Notebook;8;1256.69;10053.52
2024-05-01;Olivia Sales;Sampaio;Smartphone;4;2822.17;11288.68
2024-12-19;Luísa Pereira;Fogaça Verde;Notebook;6;1951.24;11707.44
2023-10-22;Ester Caldeira;Barbosa de Minas;Smartphone;9;1385.06;12465.54
2024-03-26;Ana Liz Melo;Cardoso de Porto;Smartphone;2;2828.78;5657.56
2025-03-01;Murilo Macedo;Pereira Grande;Monitor;2;1764.41;3528.82
2025-08-26;Sophia Freitas;Sampaio da Praia;Smartphone;6;626.01;3756.06
2024-08-06;Alícia Silva;Aragão;Notebook;9;2268.17;20413.53
2025-09-22;Heloísa Novaes;Cardoso da Mata;Teclado;3;2809.65;8428.95
2023-12-14;Sr. Cauã Sá;Campos;Teclado;3;1924.86;5774.58
2024-11-22;Ryan Vasconcelos;Moreira da Serra;Smartphone;3;104.62;313.86
2025-01-26;Enzo Rocha;Silva Grande;Teclado;5;2481.67;12408.35
2024-07-28;Sr. Luiz Henrique Castro;Sales;Teclado;10;1242.29;12422.9
2025-03-28;Sophia Fogaça;Cardoso do Norte;Notebook;9;2143.15;19288.35
2025-08-07;Kevin Teixeira;Caldeira;Mouse;7;1632.91;11430.37
2025-02-15;Ana Clara Monteiro;Castro;Teclado;5;2066.49;10332.45
2025-10-02;João Pedro Câmara;Novais;Notebook;4;2093.26;8373.04
2025-10-13;Srta. Maria Liz Câmara;Barros de Cavalcanti;Smartphone;3;2187.62;6562.86
2025-02-12;Asafe Camargo;Farias;Smartphone;3;2577.91;7733.73
2025-02-04;Mateus Vargas;Barbosa;Monitor;5;1700.43;8502.15
2025-01-09;Stella Brito;Rodrigues;Smartphone;9;1799.25;16193.25
2023-12-18;Jade Machado;das Neves;Mouse;5;2774.31;13871.55
2024-12-14;Brayan Brito;Cardoso de Nascimento;Notebook;6;2636.11;15816.66
2024-04-16;Sara Aragão;Silva Verde;Mouse;8;1914.85;15318.8
2025-01-09;Mirella Camargo;Correia do Norte;Notebook;10;2651.09;26510.9
2024-10-24;João Vitor Sousa;Borges das Flores;Teclado;5;2435.01;12175.05
2024-05-22;Igor Albuquerque;Vieira de Nascimento;Mouse;6;2190.25;13141.5
2025-08-02;Milena da Rosa;Camargo de Rocha;Notebook;3;946.59;2839.77
2024-07-21;Brenda Brito;Teixeira do Sul;Smartphone;2;1349.08;2698.16
2024-02-03;Pietro Correia;Campos;Smartphone;4;2910.72;11642.88
2024-08-27;Dr. Asafe Moreira;Monteiro do Sul;Teclado;8;1242.87;9942.96
2025-03-31;Lucas Santos;Monteiro das Pedras;Notebook;4;2281.73;9126.92
2024-11-02;Laís Alves;Fernandes de Pastor;Teclado;6;540.23;3241.38
2024-03-01;João Gabriel Moraes;Teixeira de Martins;Notebook;6;1402.04;8412.24
2024-06-10;Isabelly Mendonça;Oliveira;Teclado;3;2280.14;6840.42
2023-11-15;Thiago Sampaio;Rios de Oliveira;Monitor;1;426.29;426.29
2025-08-28;Noah Cunha;Siqueira Grande;Monitor;10;1198.31;11983.1
2024-08-06;Sra. Maria Liz Carvalho;Albuquerque do Campo;Notebook;10;481.53;4815.3
2024-09-03;Mariah Camargo;Pereira de Minas;Smartphone;10;2759.22;27592.2
2024-01-06;Laís da Conceição;Pires;Mouse;1;1403.46;1403.46
2025-06-30;Sra. Maria Fernanda Rocha;da Rosa de Lopes;Smartphone;1;581.27;581.27
2025-06-13;Dra. Hellena Almeida;Cavalcante das Flores;Notebook;5;2953.13;14765.65
2025-05-23;Sr. Guilherme Pinto;Albuquerque;Notebook;3;2324.28;6972.84
2024-04-28;Sophie Garcia;Martins;Mouse;2;582.68;1165.36
2024-07-11;Aylla Souza;Brito;Teclado;10;2558.46;25584.6
2024-03-17;Diego Cardoso;Siqueira de Cavalcanti;Monitor;3;951.55;2854.65
2025-01-14;Eduardo Monteiro;Almeida;Smartphone;3;387.5;1162.5
2024-09-03;Noah Sales;da Rocha Grande;Smartphone;1;2654.37;2654.37
2023-11-03;Sr. Diogo Pereira;Pires de Azevedo;Monitor;7;1905.26;13336.82
2025-04-21;Srta. Maria Luiza Lima;Novais do Campo;Smartphone;1;2841.31;2841.31
2025-02-09;Maria Luiza da Conceição;da Cruz;Monitor;9;1964.97;17684.73
2025-09-03;Antonella da Mota;Melo da Prata;Monitor;2;908.5;1817.0
2024-06-16;Dra. Sara Correia;Campos;Notebook;6;1670.19;10021.14
2023-10-26;Sophia Correia;Sampaio;Monitor;9;1965.46;17689.14
2024-05-18;Beatriz Gomes;Casa Grande;Monitor;5;779.86;3899.3
2025-09-02;Lorenzo Marques;Moura de da Rocha;Teclado;8;2351.69;18813.52
2024-12-03;Ana da Rocha;Brito de da Costa;Mouse;3;1210.94;3632.82
2025-10-07;Otto Vasconcelos;Borges;Monitor;6;1777.4;10664.4
2024-01-14;Sr. Heitor Rios;Costela;Teclado;4;1347.05;5388.2
2024-03-17;Enzo Gabriel Porto;Fonseca de Melo;Monitor;3;684.8;2054.4
2023-11-15;Otto Silveira;Barbosa das Flores;Monitor;5;1835.28;9176.4
2025-08-21;Otto Correia;Novaes do Sul;Mouse;6;2624.86;15749.16
2023-12-19;Maria Siqueira;da Conceição de Monteiro;Smartphone;3;2442.59;7327.77
2025-01-07;Benjamin Cardoso;Jesus;Monitor;6;950.49;5702.94
2024-08-24;Benício Araújo;da Mota;Notebook;7;1042.03;7294.21
2024-07-25;Dante Carvalho;da Conceição;Teclado;5;1246.8;6234.0
2025-02-23;Maria Luiza Fonseca;da Mota;Smartphone;9;1902.68;17124.12
2025-01-08;Melina da Conceição;da Rosa;Smartphone;8;1386.49;11091.92
2024-07-16;Davi Luiz Cunha;Vieira;Teclado;8;1153.55;9228.4
2025-05-26;Bento Almeida;Viana;Teclado;7;1646.35;11524.45
2024-09-08;Sr. Pietro da Cruz;Pinto da Serra;Mouse;9;369.71;3327.39
2025-08-19;Carolina Pacheco;Campos da Praia;Mouse;8;2015.99;16127.92
2025-03-23;Yago Carvalho;das Neves do Sul;Monitor;10;716.34;7163.4
2024-04-16;Natália Azevedo;Albuquerque de Brito;Notebook;10;197.42;1974.2
2025-05-09;Davi Fogaça;Costela;Mouse;8;913.68;7309.44
2025-06-26;Luiza Jesus;da Costa;Notebook;4;2106.5;8426.0
2024-06-17;Maria Sophia Alves;Moraes da Prata;Monitor;4;915.42;3661.68
2025-10-05;Noah Cardoso;da Cruz;Notebook;2;2636.19;5272.38
2024-08-17;Dr. Gustavo Nunes;Silveira;Mouse;4;277.57;1110.28
2023-11-14;Paulo Brito;Machado de Mendes;Teclado;9;714.45;6430.05
2023-10-17;Otto Vargas;Mendes da Praia;Smartphone;8;1526.06;12208.48
2024-01-11;Ravi Lucca Abreu;Machado do Campo;Teclado;5;1963.88;9819.4
2025-03-06;Lucas Gabriel Câmara;Fernandes de Silveira;Teclado;2;1770.19;3540.38
2025-05-29;Gustavo Henrique Vasconcelos;Aragão Paulista;Teclado;6;243.92;1463.52
2025-04-14;Sr. Juan Lima;Silva;Mouse;2;547.07;1094.14
2024-08-02;Benjamin Siqueira;Pacheco;Teclado;7;1400.32;9802.24
2025-09-05;Oliver Santos;Brito de Goiás;Notebook;4;397.85;1591.4
2024-11-27;Melissa Siqueira;Campos Grande;Mouse;4;547.05;2188.2
2024-03-27;Raul da Paz;Macedo;Mouse;3;1426.27;4278.81
2024-11-02;Benjamim da Rocha;Nunes do Campo;Notebook;4;1936.4;7745.6
2025-06-28;Joana Farias;Correia;Monitor;1;2057.41;2057.41
2024-07-16;Fernanda Siqueira;Porto;Teclado;2;2882.3;5764.6
2023-12-24;Luan Moura;Araújo da Praia;Mouse;1;2499.65;2499.65
2025-05-15;Cauê Cardoso;Viana;Notebook;3;2408.16;7224.48
2025-05-18;Diego Cassiano;Siqueira do Galho;Smartphone;8;2031.13;16249.04
2025-05-12;Matteo Marques;Vieira;Mouse;4;1600.12;6400.48
2024-01-06;Vitor Hugo Rocha;Alves Paulista;Monitor;10;747.37;7473.7
2024-12-03;Luiz Fernando Ribeiro;Nascimento da Serra;Teclado;4;2014.8;8059.2
2023-12-21;Benjamin Cardoso;Rodrigues;Teclado;3;1447.33;4341.99
2023-11-11;Guilherme Rodrigues;Siqueira de Freitas;Teclado;7;1159.53;8116.71
2025-07-04;Danilo Vargas;Pastor da Praia;Monitor;5;2162.58;10812.9
2024-10-21;Maria Clara Rodrigues;Fogaça da Mata;Smartphone;3;2941.23;8823.69
2023-11-28;Maria Sophia Mendes;Casa Grande;Notebook;8;2788.07;22304.56
2024-08-11;Esther Oliveira;Machado;Smartphone;9;1797.32;16175.88
2025-09-15;Sra. Alana Machado;Freitas;Mouse;2;2202.53;4405.06
2024-02-25;Ester Montenegro;Fernandes;Mouse;9;1686.06;15174.54
2025-01-28;Samuel Albuquerque;Fogaça do Campo;Monitor;8;2564.09;20512.72
2025-01-03;Hellena da Rocha;Marques;Mouse;8;1087.26;8698.08
2024-02-05;Cecília Moraes;Garcia Alegre;Notebook;6;2703.44;16220.64
2024-12-25;Juliana Ramos;Cardoso;Monitor;5;2782.67;13913.35
2023-10-22;Brenda Ferreira;Fonseca das Flores;Notebook;9;1128.36;10155.24
2024-01-16;Sr. Lucas Gabriel Cunha;Costela;Teclado;9;1284.42;11559.78
2024-07-21;Vitor Gabriel Viana;Caldeira;Smartphone;1;274.79;274.79
2025-02-07;Raquel Novais;Rios;Monitor;2;804.39;1608.78
2025-09-14;Ana Laura Alves;Fonseca;Monitor;2;2591.74;5183.48
2024-04-29;Asafe Peixoto;Costa;Mouse;6;1902.22;11413.32
2024-07-03;Arthur Gabriel Nunes;Siqueira;Mouse;6;2656.31;15937.86
2025-06-26;Maria Silva;Lima do Sul;Notebook;2;2247.51;4495.02
2024-12-19;Lucas Guerra;das Neves da Praia;Teclado;3;1554.32;4662.96
2024-01-24;Srta. Ana Carolina Brito;Oliveira;Smartphone;5;353.46;1767.3
2025-03-21;Igor da Luz;Nunes da Prata;Notebook;6;2572.14;15432.84
2024-06-08;Dra. Gabrielly Santos;Martins;Monitor;3;1220.77;3662.31
2024-04-27;Dra. Sophie Gomes;Cunha;Notebook;3;1837.88;5513.64
2025-02-06;Maria Vitória Sousa;da Cruz;Smartphone;5;2842.81;14214.05
2024-01-15;Levi Cavalcante;Mendonça Grande;Teclado;3;1683.88;5051.64
2024-06-04;Luan Borges;da Cunha da Praia;Teclado;4;306.9;1227.6
2024-01-04;Dra. Ana Laura Rios;Gonçalves das Pedras;Notebook;8;1213.55;9708.4
2025-05-07;Arthur Miguel Novais;Vasconcelos;Teclado;4;972.38;3889.52
2024-02-19;Maria Júlia Campos;Vasconcelos;Teclado;1;2731.06;2731.06
2025-08-12;Matheus Duarte;Casa Grande;Mouse;10;2686.57;26865.7
2024-08-08;José Pedro Nunes;Caldeira;Teclado;7;612.83;4289.81
2025-01-26;Helena Montenegro;Alves;Monitor;9;1502.07;13518.63
2025-02-18;Asafe Fogaça;Camargo do Amparo;Monitor;3;1881.89;5645.67
2025-02-24;Luiz Otávio da Mata;Sales das Pedras;Notebook;3;2233.56;6700.68
2024-12-17;Ágatha Campos;Gonçalves;Notebook;2;2309.41;4618.82
2024-08-31;Lívia Cardoso;Vasconcelos;Teclado;8;2046.08;16368.64
2024-10-21;Yasmin Lima;Almeida de Costela;Notebook;5;1731.86;8659.3
2023-10-20;Luiza Costa;Castro Verde;Monitor;7;779.55;5456.85
2024-05-14;João Cavalcante;Vargas;Teclado;4;2556.97;10227.88
2024-07-05;Sr. Erick Costela;Vasconcelos;Smartphone;6;828.43;4970.58
2023-10-27;Sr. André Duarte;Viana;Monitor;8;1036.43;8291.44
2025-04-02;Srta. Cecilia Alves;Martins de Ramos;Smartphone;10;535.48;5354.8
2025-05-02;Dr. Lucas Albuquerque;da Mata da Mata;Mouse;2;1827.46;3654.92
2025-03-07;Pietra Rodrigues;Albuquerque das Pedras;Mouse;10;1948.76;19487.6
2025-04-21;Mariana Costela;Nogueira de Rios;Smartphone;1;1410.49;1410.49
2024-12-17;Dr. Yan Araújo;Cunha da Mata;Mouse;7;161.63;1131.41
2025-08-05;Joaquim Brito;Gomes das Flores;Notebook;1;1358.82;1358.82
2023-10-28;Brenda Sousa;Barros;Smartphone;2;197.56;395.12
2024-04-24;Sarah Dias;Moraes dos Dourados;Mouse;9;955.02;8595.18
2025-02-02;Gustavo Costa;Pimenta de Goiás;Monitor;10;1221.16;12211.6
2024-04-15;Sra. Manuela Pires;Leão Paulista;Notebook;8;2221.32;17770.56
2023-12-29;Léo Melo;Pastor das Flores;Teclado;2;1610.53;3221.06
2024-09-24;Léo Freitas;Novais da Mata;Notebook;7;957.74;6704.18
2025-05-02;Dra. Bruna Cardoso;Vasconcelos;Monitor;5;730.97;3654.85
2025-07-02;Maria Laura Leão;Teixeira;Mouse;2;895.24;1790.48
2024-05-23;Allana Barbosa;Novais;Notebook;10;1456.61;14566.1
2025-09-11;João Pedro Guerra;Teixeira das Flores;Mouse;7;1378.3;9648.1
2025-06-24;Marcos Vinicius Duarte;Barros;Notebook;9;1401.13;12610.17
2024-10-26;Ana Laura Cirino;Ribeiro;Mouse;7;1155.43;8088.01
2025-03-06;Dr. Felipe Oliveira;Cassiano;Mouse;2;2652.49;5304.98
2024-05-02;Gabriela Fogaça;Barros;Mouse;3;1162.39;3487.17
2023-12-05;Sr. André Mendes;Montenegro;Teclado;10;1422.9;14229.0
2024-01-12;Gael Rios;Lima do Galho;Monitor;4;2102.07;8408.28
2024-07-13;Rebeca Rodrigues;Jesus da Prata;Smartphone;7;1399.31;9795.17
2024-12-27;Clara Azevedo;Martins;Smartphone;3;527.0;1581.0
2025-06-27;Maria Isis da Luz;Monteiro;Smartphone;3;2584.86;7754.58
2024-04-15;Anthony Gabriel Porto;Viana;Teclado;10;2617.78;26177.8
2025-08-13;Marcelo Leão;da Paz;Monitor;8;894.83;7158.64
2024-12-11;Mariana Fernandes;Abreu da Mata;Notebook;7;2572.26;18005.82
2025-05-18;Caleb Cirino;Montenegro de Vasconcelos;Smartphone;7;393.22;2752.54
2024-12-21;Hellena Cardoso;Ribeiro Verde;Teclado;10;1866.21;18662.1
2024-02-24;Benício Carvalho;Costa de Montenegro;Smartphone;8;384.06;3072.48
2024-03-17;Hadassa Rezende;Marques do Norte;Monitor;8;1740.92;13927.36
2025-03-21;Kevin da Rosa;Barbosa;Smartphone;5;1274.26;6371.3
2025-08-11;Luara Gonçalves;Sales das Pedras;Smartphone;8;1897.18;15177.44
2024-12-25;Maria Liz Vasconcelos;Teixeira;Notebook;6;1640.53;9843.18
2023-12-01;Cauã Guerra;Macedo;Teclado;5;958.07;4790.35
2025-03-30;Alice Oliveira;Freitas Grande;Teclado;7;2072.28;14505.96
2023-12-12;Vitor Rocha;Vargas;Smartphone;10;149.94;1499.4
2025-03-29;Alana Alves;Nascimento;Mouse;7;2547.35;17831.45
2023-12-28;Sra. Ana Vitória Siqueira;Martins;Monitor;5;2186.11;10930.55
2024-12-28;Sr. Diego Fogaça;Correia do Norte;Teclado;5;2801.8;14009.0
2025-08-26;Felipe Gomes;Fogaça Grande;Mouse;8;328.67;2629.36
2025-01-03;Dr. Dom Moraes;Cavalcante de Goiás;Smartphone;3;1660.15;4980.45
2025-10-05;Carolina da Mata;Abreu;Smartphone;3;1427.52;4282.56
2024-12-16;Benicio Pimenta;Monteiro;Smartphone;1;1741.05;1741.05
2025-09-11;Kaique Sampaio;Novaes;Smartphone;8;672.06;5376.48
2023-11-15;Bianca Viana;Araújo;Mouse;5;107.39;536.95
2025-09-26;Asafe Cunha;Ramos da Serra;Mouse;8;274.22;2193.76
2025-07-23;Ana Liz da Mata;Mendonça das Flores;Teclado;6;771.97;4631.82
2025-05-11;Davi Miguel Siqueira;Moura da Praia;Mouse;5;626.75;3133.75
2025-01-07;Brayan da Conceição;Sampaio;Monitor;3;2407.61;7222.83
2024-10-23;Maria Júlia Barros;Sousa do Amparo;Mouse;10;534.45;5344.5
2024-04-24;Raquel Barros;Porto da Prata;Mouse;8;445.72;3565.76
2025-10-03;Sofia Nogueira;Aragão de Goiás;Monitor;9;2212.38;19911.42
2025-02-23;Melissa Carvalho;Almeida do Amparo;Monitor;3;2329.89;6989.67
2025-08-02;Maria Clara Campos;Porto das Flores;Notebook;2;1061.88;2123.76
2025-03-14;Milena Rios;Pastor do Norte;Teclado;1;1928.66;1928.66
2024-09-26;Mathias Araújo;Ribeiro do Campo;Notebook;5;922.63;4613.15
2024-11-29;Ravi Pires;Araújo da Mata;Notebook;2;2963.61;5927.22
2025-07-31;Mateus Jesus;Araújo;Mouse;8;2117.64;16941.12
2025-01-25;José Miguel Silva;Fogaça de da Mata;Teclado;6;222.69;1336.14
2024-07-27;Dr. João Vitor Cavalcanti;Costa;Mouse;3;139.07;417.21
2025-08-22;Nicolas Camargo;Albuquerque;Mouse;9;1973.44;17760.96
2024-06-01;Dra. Maria Silveira;da Mata de Câmara;Notebook;9;145.76;1311.84
2025-06-22;Mariah Rocha;Sampaio;Notebook;9;1946.95;17522.55
2024-07-14;Lavínia Cardoso;Monteiro;Teclado;10;1102.67;11026.7
2025-06-23;Oliver Abreu;Costa do Sul;Teclado;7;714.32;5000.24
2024-10-22;Letícia Garcia;da Mota da Serra;Monitor;7;2558.2;17907.4
2024-04-28;Leonardo Mendes;Camargo de Goiás;Mouse;4;2663.43;10653.72
2024-01-23;João Gabriel da Cunha;Moreira;Notebook;7;2108.96;14762.72
2024-08-19;Lunna Fernandes;Porto;Teclado;2;2047.09;4094.18
2024-09-02;Fernando Fernandes;da Mata Grande;Teclado;7;990.64;6934.48
2024-03-31;Gabrielly Ferreira;Novaes;Monitor;1;2817.27;2817.27
2024-05-28;Isabella Jesus;da Mota;Mouse;4;1034.95;4139.8
2024-05-12;Letícia Almeida;Silva;Smartphone;1;251.02;251.02
2024-10-31;Helena da Luz;Teixeira;Notebook;7;1367.95;9575.65
2024-11-11;Henrique Fogaça;Costa de Cunha;Smartphone;3;2286.33;6858.99
2025-02-06;Mateus Montenegro;da Luz;Notebook;9;2669.55;24025.95
2024-07-10;Sr. Lorenzo Carvalho;Duarte da Mata;Smartphone;1;1128.66;1128.66
2023-12-09;Maria Eduarda da Mata;Barbosa Grande;Monitor;10;1581.07;15810.7
2025-06-14;Dra. Rebeca Peixoto;Rocha;Teclado;5;2126.99;10634.95
2024-03-18;Srta. Amanda Silveira;Cirino do Campo;Teclado;10;2139.98;21399.8
2025-06-09;Pedro Santos;Peixoto Verde;Monitor;7;2639.57;18476.99
2024-02-28;Lucas Mendonça;Marques das Flores;Teclado;6;757.56;4545.36
2024-07-15;Maitê da Cruz;Moreira do Campo;Teclado;10;2982.05;29820.5
2025-07-02;Nathan Azevedo;Cunha de Novais;Monitor;9;1615.61;14540.49
2024-09-21;Noah Lopes;Costela;Notebook;3;1184.57;3553.71
2024-06-16;Ian Sampaio;Garcia de Minas;Teclado;1;1371.02;1371.02
2025-02-21;Samuel da Paz;Campos Verde;Notebook;6;415.45;2492.7
2024-09-11;Sr. Davi Luiz Santos;Leão do Norte;Teclado;4;2581.97;10327.88
2025-07-20;Arthur Miguel Costa;Araújo;Smartphone;2;1663.65;3327.3
2024-08-18;Ana Laura Rocha;Moreira;Teclado;3;1102.81;3308.43
2023-10-18;Sofia Andrade;Peixoto;Mouse;7;626.1;4382.7
2024-07-04;Ana Luiza Ribeiro;Pimenta;Notebook;9;581.36;5232.24
2025-09-10;Lavínia da Paz;Novaes;Smartphone;5;2551.43;12757.15
2024-07-23;Carlos Eduardo Montenegro;Gomes;Notebook;10;328.24;3282.4
2025-06-22;Gael Mendonça;Ribeiro da Mata;Mouse;7;2022.72;14159.04
2025-02-07;Luigi Borges;Freitas;Teclado;8;1524.33;12194.64
2025-06-26;Eloá da Mota;Cunha de Vieira;Teclado;1;2309.91;2309.91
2024-06-02;Dra. Maria Alice Almeida;Mendes de Lopes;Smartphone;8;1559.54;12476.32
2025-03-25;Thiago Teixeira;da Conceição;Teclado;8;2052.88;16423.04
2025-05-13;Isabella Borges;Fernandes;Teclado;6;1022.56;6135.36
2023-11-30;Sr. Antony Cirino;das Neves;Mouse;3;1552.8;4658.4
2024-07-27;Dr. Marcelo Ribeiro;Jesus de Cassiano;Mouse;7;2732.9;19130.3
2025-08-05;Dr. Luiz Fernando Aparecida;Araújo de Aragão;Monitor;10;1248.06;12480.6
2025-06-21;Helena da Rosa;Ribeiro da Serra;Smartphone;10;457.58;4575.8
2024-06-11;Otto Pereira;Andrade;Teclado;10;795.53;7955.3
2024-05-04;Laís Ramos;Cavalcante;Smartphone;1;1850.6;1850.6
2025-02-11;Lucas Caldeira;Sampaio;Notebook;7;1805.43;12638.01
2024-03-03;Sr. Marcelo Borges;Rezende de Garcia;Smartphone;1;975.69;975.69
2025-09-29;Erick Carvalho;Ferreira de Fonseca;Notebook;10;1529.87;15298.7
2025-01-17;Thales Rocha;Melo;Notebook;1;2047.37;2047.37
2023-11-26;Maria Clara Cavalcante;Almeida de Silva;Notebook;8;938.39;7507.12
2025-04-14;Luiz Henrique Santos;Cardoso de Minas;Mouse;8;791.83;6334.64
2024-08-22;Yuri Cardoso;da Rocha;Smartphone;5;307.66;1538.3
2024-04-17;André Jesus;Rodrigues do Oeste;Smartphone;2;1348.3;2696.6
2025-09-15;Benício da Rocha;Azevedo;Notebook;3;1214.69;3644.07
2023-10-31;Alana Rocha;Fonseca do Galho;Smartphone;1;2988.67;2988.67
2024-06-27;Brenda Santos;Freitas dos Dourados;Monitor;5;1206.08;6030.4
2024-08-13;Davi Luiz Sales;Campos;Monitor;8;1492.94;11943.52
2024-05-16;Camila Vargas;Silveira da Mata;Teclado;1;2237.88;2237.88
2025-05-27;Ana Beatriz da Rocha;Cavalcante;Teclado;10;2391.65;23916.5
2025-07-04;Luana Dias;Vargas;Smartphone;8;2180.8;17446.4
2024-01-18;Bianca Vasconcelos;da Paz do Sul;Mouse;9;462.02;4158.18
2025-04-06;Carlos Eduardo Caldeira;Freitas;Teclado;3;2413.21;7239.63
2025-05-02;João Gabriel Marques;Lima;Teclado;6;118.51;711.06
2025-01-31;Esther Sá;Vargas;Teclado;3;1719.1;5157.3
2024-12-25;Pedro Lucas Aragão;Ramos;Smartphone;7;1309.44;9166.08
2024-07-21;Isaque Moura;Barbosa;Mouse;6;2305.91;13835.46
2025-08-20;Sophie Correia;da Cruz da Praia;Smartphone;4;1181.78;4727.12
2024-08-27;Gabriela Azevedo;Gomes;Smartphone;4;677.47;2709.88
2025-07-19;Stella Sampaio;da Luz;Notebook;9;494.33;4448.97
2025-01-22;Sr. Josué Ramos;Rezende;Smartphone;10;1840.78;18407.8
2025-08-09;Noah Sousa;das Neves;Notebook;5;1291.72;6458.6
2024-10-20;Rafaela Gonçalves;Brito;Mouse;4;1449.16;5796.64
2025-08-10;Srta. Jade da Rosa;da Mata do Sul;Monitor;4;1929.66;7718.64
2025-05-04;Ana Luiza Ribeiro;Abreu Alegre;Monitor;3;610.47;1831.41
2025-04-19;Maria Laura Cardoso;Fonseca;Teclado;3;2624.74;7874.22
2024-07-20;Renan Barros;das Neves;Teclado;2;2819.7;5639.4
2023-11-12;Mariana Ribeiro;Macedo da Serra;Smartphone;2;1441.67;2883.34
2025-03-24;Sra. Nina Jesus;Ferreira;Monitor;3;2939.49;8818.47
2024-05-23;Ana Sophia Cassiano;Mendonça;Smartphone;5;1178.13;5890.65
2024-07-23;Manuella Sampaio;Araújo da Praia;Notebook;3;2015.91;6047.73
2024-12-27;Luiza Albuquerque;das Neves;Teclado;7;2906.45;20345.15
2025-09-15;José Pereira;Vargas;Notebook;4;889.72;3558.88
2024-08-10;Luiz Henrique da Cruz;Garcia;Smartphone;8;881.12;7048.96
2025-08-16;Fernando da Costa;Guerra;Notebook;7;2219.78;15538.46
2025-02-24;Hadassa Campos;Castro;Monitor;2;1404.83;2809.66
2024-02-25;Ágatha Alves;Jesus;Monitor;3;2538.47;7615.41
2025-02-08;Raul Souza;Martins da Mata;Monitor;6;184.21;1105.26
2024-12-19;Ravi Lucca Barros;Barros de Oliveira;Monitor;3;775.97;2327.91
2024-02-28;Milena Fernandes;Ferreira da Serra;Monitor;5;385.13;1925.65
2024-05-26;Sra. Mariah Novais;Pastor;Smartphone;8;2173.4;17387.2
2024-01-14;Danilo Fonseca;Gomes;Teclado;9;2000.42;18003.78
